timestamp,agent_id,chunk_index,bytes,gap_ms,parse_ms
14045.600027,insight,423,105,9.4312,0.0378
14045.6100746,insight,424,105,10.0476,0.0222
14045.6191297,insight,425,101,9.0551,0.0368
14045.628252,insight,426,103,9.1223,0.0233
14045.638249,insight,427,102,9.9970,0.0195
14045.6474777,insight,428,100,9.2287,0.0178
14045.658707,insight,429,102,11.2293,0.0473
14045.6680271,insight,430,100,9.3201,0.0186
14045.6771683,insight,431,103,9.1412,0.0245
14045.6864477,insight,432,101,9.2794,0.0363
14045.6967206,insight,433,104,10.2729,0.0748
14045.7063272,insight,434,109,9.6066,0.0569
14045.7151891,insight,435,109,8.8619,0.0198
14045.7247451,insight,436,98,9.5560,0.0319
14045.7346759,insight,437,105,9.9308,0.0566
14045.7439583,insight,438,99,9.2824,0.0199
14045.753154,insight,439,104,9.1957,0.0196
14045.7632427,insight,440,105,10.0887,0.0337
14045.773155,insight,441,101,9.9123,0.0462
14045.7827056,insight,442,105,9.5506,0.0385
14045.791845,insight,443,106,9.1394,0.0381
14045.8013446,insight,444,100,9.4996,0.0331
14045.811011,insight,445,104,9.6664,0.0228
14045.8198905,insight,446,98,8.8795,0.0201
14045.8294599,insight,447,99,9.5694,0.0324
14045.839797,insight,448,101,10.3371,0.0231
14045.8484892,insight,449,101,8.6922,0.0350
14045.8583356,insight,450,105,9.8464,0.0428
14045.8679718,insight,451,102,9.6362,0.0346
14045.8781052,insight,452,111,10.1334,0.0273
14045.8902574,insight,453,103,12.1522,0.0274
14045.8989161,insight,454,107,8.6587,0.0247
14045.9088295,insight,455,101,9.9134,0.0358
14045.9190551,insight,456,109,10.2256,0.0212
14045.9283478,insight,457,111,9.2927,0.0205
14045.93805,insight,458,107,9.7022,0.0310
14045.9475456,insight,459,98,9.4956,0.0663
14045.95666,insight,460,106,9.1144,0.0177
14045.9660686,insight,461,108,9.4086,0.0575
14045.9757976,insight,462,99,9.7290,0.0595
14045.9853076,insight,463,98,9.5100,0.0214
14045.9944958,insight,464,99,9.1882,0.0201
14046.003902,insight,465,98,9.4062,0.0415
14046.0154876,insight,466,103,11.5856,0.0310
14046.0241808,insight,467,109,8.6932,0.0191
14046.0336909,insight,468,98,9.5101,0.0322
14046.0435739,insight,469,105,9.8830,0.0217
14046.0526953,insight,470,99,9.1214,0.0204
14046.0621004,insight,471,98,9.4051,0.0302
14046.0719395,insight,472,98,9.8391,0.0369
14046.0814358,insight,473,102,9.4963,0.0174
14046.0904512,insight,474,98,9.0154,0.0231
14046.0998043,insight,475,100,9.3531,0.0341
14046.1091089,insight,476,104,9.3046,0.0316
14046.1189321,insight,477,103,9.8232,0.0372
14046.128268,insight,478,99,9.3359,0.0307
14046.1379962,insight,479,101,9.7282,0.0341
14046.1475805,insight,480,98,9.5843,0.0224
14046.1569486,insight,481,102,9.3681,0.0432
14046.1661382,insight,482,128,9.1896,0.0220
14046.1760969,insight,483,98,9.9587,0.0261
14046.1861018,insight,484,108,10.0049,0.0195
14046.1958068,insight,485,106,9.7050,0.0354
14046.2056577,insight,486,128,9.8509,0.0343
14046.2149423,insight,487,103,9.2846,0.0209
14046.2243477,insight,488,98,9.4054,0.0398
14046.2337415,insight,489,106,9.3938,0.0172
14046.2440448,insight,490,99,10.3033,0.0353
14046.2527128,insight,491,99,8.6680,0.0382
14046.2627474,insight,492,98,10.0346,0.0401
14046.2723192,insight,493,112,9.5718,0.0232
14046.2816359,insight,494,113,9.3167,0.0179
14046.2908981,insight,495,101,9.2622,0.0218
14046.3013596,insight,496,97,10.4615,0.0208
14046.3106691,insight,497,113,9.3095,0.0204
14046.3206714,insight,498,113,10.0023,0.0400
14046.3300386,insight,499,113,9.3672,0.0330
14046.3397943,insight,500,106,9.7557,0.0259
14046.3494228,insight,501,97,9.6285,0.0317
14046.3587658,insight,502,107,9.3430,0.0745
14046.3679932,insight,503,97,9.2274,0.0434
14046.3775353,insight,504,99,9.5421,0.0202
14046.3872644,insight,505,98,9.7291,0.0470
14046.3967213,insight,506,100,9.4569,0.0401
14046.4057915,insight,507,102,9.0702,0.0203
14046.415036,insight,508,102,9.2445,0.0386
14046.4241659,insight,509,104,9.1299,0.0219
14046.4334276,insight,510,103,9.2617,0.0371
14046.4426696,insight,511,102,9.2420,0.0162
14046.4518599,insight,512,106,9.1903,0.0159
14046.4612027,insight,513,99,9.3428,0.0324
14046.4700053,insight,514,99,8.8026,0.0177
14046.4798312,insight,515,107,9.8259,0.0385
14046.4895425,insight,516,108,9.7113,0.0342
14046.4989037,insight,517,108,9.3612,0.0228
14046.5082513,insight,518,100,9.3476,0.0312
14046.5177281,insight,519,101,9.4768,0.0214
14046.5270705,insight,520,105,9.3424,0.0178
14046.5361941,insight,521,99,9.1236,0.0198
14046.5460913,insight,522,105,9.8972,0.0426
14046.5566366,insight,523,97,10.5453,0.0195
14046.5662333,insight,524,101,9.5967,0.0371
14046.5760338,insight,525,101,9.8005,0.0429
14046.5855834,insight,526,98,9.5496,0.0328
14046.5949851,insight,527,101,9.4017,0.0369
14046.6042256,insight,528,107,9.2405,0.0352
14046.6158682,insight,529,108,11.6426,0.0315
14046.6255614,insight,530,107,9.6932,0.0279
14046.6349949,insight,531,107,9.4335,0.0177
14046.6442672,insight,532,100,9.2723,0.0223
14046.6539705,insight,533,109,9.7033,0.0318
14046.6633777,insight,534,108,9.4072,0.0381
14046.6728033,insight,535,98,9.4256,0.0227
14046.6818502,insight,536,99,9.0469,0.0218
14046.6910304,insight,537,101,9.1802,0.0198
14046.7002816,insight,538,103,9.2512,0.0168
14046.7096792,insight,539,98,9.3976,0.0324
14046.7192755,insight,540,99,9.5963,0.0201
14046.7283591,insight,541,98,9.0836,0.0188
14046.7385071,insight,542,100,10.1480,0.0363
14046.7479189,insight,543,106,9.4118,0.0294
14046.7570723,insight,544,109,9.1534,0.0204
14046.7664997,insight,545,103,9.4274,0.0346
14046.776575,insight,546,99,10.0753,0.0428
14046.7861278,insight,547,103,9.5528,0.0180
14046.7962917,insight,548,98,10.1639,0.0289
14046.8063141,insight,549,107,10.0224,0.0233
14046.8152633,insight,550,105,8.9492,0.0166
14046.8248118,insight,551,101,9.5485,0.0374
14046.8349511,insight,552,109,10.1393,0.0305
14046.8457204,insight,553,101,10.7693,0.0253
14046.8549857,insight,554,105,9.2653,0.0503
14046.8650254,insight,555,102,10.0397,0.0192
14046.8738452,insight,556,98,8.8198,0.0288
14046.8842494,insight,557,106,10.4042,0.0361
14046.8941523,insight,558,109,9.9029,0.0232
14046.9039758,insight,559,108,9.8235,0.0621
14046.9142555,insight,560,98,10.2797,0.0186
14046.9235863,insight,561,107,9.3308,0.0182
14046.9325447,insight,562,104,8.9584,0.0197
14046.9424753,insight,563,100,9.9306,0.0456
14046.9518409,insight,564,106,9.3656,0.0219
14046.9611149,insight,565,101,9.2740,0.0232
14046.9708171,insight,566,108,9.7022,0.0245
14046.9805401,insight,567,109,9.7230,0.0341
14046.99033,insight,568,98,9.7899,0.0171
14046.9992675,insight,569,99,8.9375,0.0172
14047.0089398,insight,570,104,9.6723,0.0275
14047.0184035,insight,571,102,9.4637,0.0518
14047.0276388,insight,572,98,9.2353,0.0210
14047.0366776,insight,573,105,9.0388,0.0213
14047.0463974,insight,574,99,9.7198,0.0338
14047.0556746,insight,575,101,9.2772,0.0438
14047.0651679,insight,576,102,9.4933,0.0208
14047.074626,insight,577,100,9.4581,0.0328
14047.0845887,insight,578,100,9.9627,0.0599
14047.0945769,insight,579,103,9.9882,0.0296
14047.1038288,insight,580,104,9.2519,0.0428
14047.1135763,insight,581,102,9.7475,0.0266
14047.1233303,insight,582,101,9.7540,0.0163
14047.1324632,insight,583,100,9.1329,0.0425
14047.1416196,insight,584,103,9.1564,0.0389
14047.151209,insight,585,103,9.5894,0.0253
14047.1608706,insight,586,98,9.6616,0.0165
14047.1699074,insight,587,102,9.0368,0.0274
14047.1796792,insight,588,100,9.7718,0.0354
14047.1893736,insight,589,106,9.6944,0.0205
14047.1991648,insight,590,110,9.7912,0.0238
14047.2087215,insight,591,108,9.5567,0.0342
14047.2194154,insight,592,100,10.6939,0.0294
14047.2295236,insight,593,99,10.1082,0.0373
14047.2395129,insight,594,102,9.9893,0.0497
14047.2488563,insight,595,105,9.3434,0.0217
14047.2585803,insight,596,106,9.7240,0.0201
14047.2684007,insight,597,100,9.8204,0.0213
14047.2778838,insight,598,101,9.4831,0.0279
14047.287265,insight,599,109,9.3812,0.0229
14047.2969207,insight,600,109,9.6557,0.0348
14047.3066642,insight,601,98,9.7435,0.0199
14047.3199168,insight,603,35,13.2526,0.1099
14047.5479902,insight,0,100,228.0734,0.0112
14047.5483357,collector,0,101,2593.3461,0.0054
14047.5742223,insight,1,98,26.2321,0.0309
14047.5760565,collector,1,95,27.7208,0.0239
14047.5972626,insight,2,101,23.0403,0.0210
14047.6018105,collector,2,108,25.7540,0.0242
14047.6270872,insight,3,98,29.8246,0.0418
14047.6285964,collector,3,105,26.7859,0.0151
14047.6524292,insight,4,98,25.3420,0.0139
14047.6564313,collector,4,106,27.8349,0.0164
14047.6780244,insight,5,105,25.5952,0.0154
14047.6821631,collector,5,101,25.7318,0.0251
14047.7024789,insight,6,100,24.4545,0.0361
14047.7078391,collector,6,107,25.6760,0.0457
14047.7256113,insight,7,103,23.1324,0.0217
14047.7335961,collector,7,106,25.7570,0.0296
14047.7524447,insight,8,109,26.8334,0.0135
14047.7601874,collector,8,102,26.5913,0.0165
14047.7779087,insight,9,103,25.4640,0.0156
14047.78676,collector,9,98,26.5726,0.0167
14047.806703,insight,10,100,28.7943,0.0143
14047.8150241,collector,10,101,28.2641,0.0148
14047.8311627,insight,11,101,24.4597,0.0172
14047.8412901,collector,11,99,26.2660,0.0283
14047.8565832,insight,12,106,25.4205,0.0158
14047.866566,collector,12,101,25.2759,0.0345
14047.8848626,insight,13,108,28.2794,0.0323
14047.8934912,collector,13,107,26.9252,0.0184
14047.9094261,insight,14,105,24.5635,0.0669
14047.9190125,collector,14,101,25.5213,0.0201
14047.9366171,insight,15,99,27.1910,0.0209
14047.9448102,collector,15,107,25.7977,0.0151
14047.9650184,insight,16,105,28.4013,0.0148
14047.9693591,collector,16,106,24.5489,0.0191
14047.9906156,insight,17,102,25.5972,0.0166
14047.9950003,collector,17,101,25.6412,0.0157
14048.0169552,insight,18,105,26.3396,0.0246
14048.0193643,collector,18,99,24.3640,0.0421
14048.0426163,insight,19,105,25.6611,0.0242
14048.0466833,collector,19,100,27.3190,0.0370
14048.0655857,insight,20,99,22.9694,0.0169
14048.0741983,collector,20,99,27.5150,0.0175
14048.0913469,insight,21,103,25.7612,0.0283
14048.099309,collector,21,98,25.1107,0.0149
14048.1197966,insight,22,106,28.4497,0.0199
14048.1271974,collector,22,98,27.8884,0.0257
14048.1433105,insight,23,103,23.5139,0.0504
14048.1492459,collector,23,106,22.0485,0.0154
14048.1677793,insight,24,98,24.4688,0.0513
14048.1734602,collector,24,106,24.2143,0.0210
14048.1937007,insight,25,101,25.9214,0.0186
14048.1987152,collector,25,100,25.2550,0.0164
14048.217323,insight,26,100,23.6223,0.0466
14048.2275311,collector,26,101,28.8159,0.0162
14048.2432126,insight,27,98,25.8896,0.0247
14048.2537383,collector,27,97,26.2072,0.0173
14048.2670112,insight,28,102,23.7986,0.0206
14048.2780012,collector,28,99,24.2629,0.0156
14048.2938373,insight,29,100,26.8261,0.0145
14048.3066855,collector,29,97,28.6843,0.0169
14048.3199358,insight,30,101,26.0985,0.0212
14048.334766,collector,30,102,28.0805,0.0262
14048.3431129,insight,31,101,23.1771,0.0217
14048.3586915,collector,31,99,23.9255,0.0274
14048.3702827,insight,32,100,27.1698,0.0148
14048.3867578,collector,32,99,28.0663,0.0264
14048.3925584,insight,33,98,22.2757,0.0141
14048.4153249,collector,33,106,28.5671,0.0140
14048.4211749,insight,34,97,28.6165,0.0264
14048.4407894,collector,34,101,25.4645,0.0256
14048.446839,insight,35,98,25.6641,0.0263
14048.4680744,collector,35,107,27.2850,0.0808
14048.4734412,insight,36,101,26.6022,0.0339
14048.4916325,collector,36,106,23.5581,0.0157
14048.4977219,insight,37,106,24.2807,0.0183
14048.5188436,collector,37,105,27.2111,0.0175
14048.5228286,insight,38,101,25.1067,0.0251
14048.5428346,collector,38,98,23.9910,0.0134
14048.5518144,insight,39,106,28.9858,0.0296
14048.563887,collector,39,99,21.0524,0.0195
14048.5775269,insight,40,105,25.7125,0.0311
14048.5877945,collector,40,106,23.9075,0.0250
14048.6027693,insight,41,105,25.2424,0.0181
14048.6150013,collector,41,98,27.2068,0.0165
14048.62972,insight,42,110,26.9507,0.0286
14048.6413196,collector,42,98,26.3183,0.0566
14048.6565102,insight,43,99,26.7902,0.0369
14048.6678315,collector,43,98,26.5119,0.0196
14048.6807878,insight,44,101,24.2776,0.0169
14048.6903731,collector,44,105,22.5416,0.0247
14048.7088673,insight,45,98,28.0795,0.0370
14048.7178456,collector,45,99,27.4725,0.0344
14048.7355553,insight,46,98,26.6880,0.0497
14048.7412668,collector,46,107,23.4212,0.0190
14048.7612848,insight,47,98,25.7295,0.0152
14048.7677553,collector,47,101,26.4885,0.0159
14048.7892744,insight,48,107,27.9896,0.0287
14048.7937354,collector,48,106,25.9801,0.0520
14048.8137392,insight,49,105,24.4648,0.0277
14048.8179684,collector,49,105,24.2330,0.0331
14048.8406425,insight,50,100,26.9033,0.0333
14048.8451312,collector,50,99,27.1628,0.0154
14048.8674413,insight,51,102,26.7988,0.0280
14048.8701721,collector,51,99,25.0409,0.0258
14048.8936369,insight,52,109,26.1956,0.0230
14048.8949099,collector,52,98,24.7378,0.0216
14048.9187725,insight,53,99,25.1356,0.0185
14048.9218564,collector,53,100,26.9465,0.0146
14048.9438764,insight,54,101,25.1039,0.0187
14048.9465767,collector,54,99,24.7203,0.0224
14048.9693902,insight,55,101,25.5138,0.0191
14048.9747778,collector,55,100,28.2011,0.0179
14048.993322,insight,56,100,23.9318,0.0249
14048.997129,collector,56,98,22.3512,0.0151
14049.0197809,insight,57,98,26.4589,0.0175
14049.0243359,collector,57,101,27.2069,0.0181
14049.0458994,insight,58,98,26.1185,0.0186
14049.0513187,collector,58,99,26.9828,0.0262
14049.0697776,insight,59,98,23.8782,0.0167
14049.0764494,collector,59,99,25.1307,0.0160
14049.0959341,insight,60,110,26.1565,0.0495
14049.1003768,collector,60,99,23.9274,0.0338
14049.1197657,insight,61,107,23.8316,0.0152
14049.1264559,collector,61,103,26.0791,0.0150
14049.1480589,insight,62,104,28.2932,0.0237
14049.1520016,collector,62,101,25.5457,0.0154
14049.1742511,insight,63,109,26.1922,0.0159
14049.179153,collector,63,107,27.1514,0.0265
14049.1996358,insight,64,104,25.3847,0.0214
14049.2041614,collector,64,101,25.0084,0.0189
14049.2265303,insight,65,101,26.8945,0.0248
14049.2296818,collector,65,106,25.5204,0.0139
14049.2531766,insight,66,104,26.6463,0.0341
14049.2554045,collector,66,98,25.7227,0.0231
14049.2752206,insight,67,104,22.0440,0.0318
14049.2794257,collector,67,99,24.0212,0.0273
14049.3023023,insight,68,100,27.0817,0.0154
14049.3069852,collector,68,102,27.5595,0.0183
14049.3275399,insight,69,106,25.2376,0.0161
14049.3332633,collector,69,97,26.2781,0.0212
14049.3539919,insight,70,105,26.4520,0.0245
14049.3595182,collector,70,98,26.2549,0.0217
14049.3781334,insight,71,105,24.1415,0.0178
14049.3851887,collector,71,97,25.6705,0.0176
14049.4024119,insight,72,98,24.2785,0.0249
14049.4100532,collector,72,98,24.8645,0.0155
14049.4313751,insight,73,100,28.9632,0.0273
14049.4347799,collector,73,101,24.7267,0.0186
14049.4578853,insight,74,100,26.5102,0.0315
14049.4623712,collector,74,103,27.5913,0.0434
14049.4852701,insight,75,104,27.3848,0.0154
14049.4874018,collector,75,108,25.0306,0.0480
14049.5111895,insight,76,106,25.9194,0.0172
14049.5149003,collector,76,99,27.4985,0.0174
14049.5350851,insight,77,102,23.8956,0.0338
14049.5401856,collector,77,98,25.2853,0.0425
14049.5579655,insight,78,99,22.8804,0.0177
14049.5678032,collector,78,97,27.6176,0.0289
14049.5808017,insight,79,99,22.8362,0.0254
14049.5934941,collector,79,100,25.6909,0.0203
14049.6049102,insight,80,99,24.1085,0.0146
14049.6192693,collector,80,99,25.7752,0.0212
14049.6306738,insight,81,101,25.7636,0.0207
14049.6457811,collector,81,106,26.5118,0.0191
14049.6578917,insight,82,102,27.2179,0.0233
14049.6718712,collector,82,99,26.0901,0.0253
14049.6839246,insight,83,100,26.0329,0.0200
14049.699626,collector,83,99,27.7548,0.0230
14049.7137358,insight,84,103,29.8112,0.0313
14049.7240476,collector,84,99,24.4216,0.0172
14049.7391289,insight,85,102,25.3931,0.0229
14049.7489529,collector,85,102,24.9053,0.0175
14049.7607193,insight,86,100,21.5904,0.0400
14049.7740867,collector,86,101,25.1338,0.0405
14049.7858873,insight,87,102,25.1680,0.0195
14049.8007741,collector,87,98,26.6874,0.0161
14049.813508,insight,88,100,27.6207,0.0325
14049.8262491,collector,88,106,25.4750,0.0233
14049.8378349,insight,89,98,24.3269,0.0201
14049.8516745,collector,89,102,25.4254,0.0183
14049.8605071,insight,90,98,22.6722,0.0175
14049.8780133,collector,90,107,26.3388,0.0170
14049.8855424,insight,91,98,25.0353,0.0156
14049.9045132,collector,91,99,26.4999,0.0400
14049.9120472,insight,92,98,26.5048,0.0303
14049.9273314,collector,92,103,22.8182,0.0225
14049.9352685,insight,93,105,23.2213,0.0181
14049.9536555,collector,93,98,26.3241,0.0456
14049.962118,insight,94,98,26.8495,0.0285
14049.9769278,collector,94,100,23.2723,0.0163
14049.9881512,insight,95,103,26.0332,0.0325
14050.0036908,collector,95,100,26.7630,0.0380
14050.0148706,insight,96,100,26.7194,0.0160
14050.0294597,collector,96,98,25.7689,0.0307
14050.03847,insight,97,109,23.5994,0.0183
