timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:11:09.025, 139.57 W, 100 %, 9499 MiB
2025/11/27 17:11:09.194, 139.57 W, 100 %, 9499 MiB
2025/11/27 17:11:09.349, 138.92 W, 100 %, 9499 MiB
2025/11/27 17:11:09.519, 138.92 W, 100 %, 9499 MiB
2025/11/27 17:11:09.690, 138.92 W, 100 %, 9499 MiB
2025/11/27 17:11:09.843, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:11:10.029, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:11:10.199, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:11:10.354, 138.57 W, 100 %, 9499 MiB
2025/11/27 17:11:10.524, 138.57 W, 100 %, 9499 MiB
2025/11/27 17:11:10.695, 138.57 W, 100 %, 9499 MiB
2025/11/27 17:11:10.865, 138.10 W, 100 %, 9499 MiB
2025/11/27 17:11:11.036, 138.10 W, 100 %, 9499 MiB
2025/11/27 17:11:11.206, 138.10 W, 100 %, 9499 MiB
2025/11/27 17:11:11.363, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:11:11.532, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:11:11.703, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:11:11.857, 139.00 W, 100 %, 9499 MiB
2025/11/27 17:11:12.045, 139.00 W, 100 %, 9499 MiB
2025/11/27 17:11:12.214, 139.00 W, 100 %, 9499 MiB
2025/11/27 17:11:12.384, 137.56 W, 98 %, 9499 MiB
2025/11/27 17:11:12.541, 137.56 W, 98 %, 9499 MiB
2025/11/27 17:11:12.711, 137.56 W, 98 %, 9499 MiB
2025/11/27 17:11:12.883, 135.84 W, 98 %, 9499 MiB
2025/11/27 17:11:13.038, 135.84 W, 98 %, 9499 MiB
2025/11/27 17:11:13.208, 135.84 W, 98 %, 9499 MiB
2025/11/27 17:11:13.380, 136.22 W, 100 %, 9499 MiB
2025/11/27 17:11:13.549, 136.22 W, 100 %, 9499 MiB
2025/11/27 17:11:13.721, 136.22 W, 100 %, 9499 MiB
2025/11/27 17:11:13.889, 136.21 W, 100 %, 9499 MiB
2025/11/27 17:11:14.060, 136.21 W, 100 %, 9499 MiB
2025/11/27 17:11:14.231, 136.21 W, 100 %, 9499 MiB
2025/11/27 17:11:14.400, 134.36 W, 98 %, 9499 MiB
2025/11/27 17:11:14.570, 134.36 W, 98 %, 9499 MiB
2025/11/27 17:11:14.741, 134.36 W, 98 %, 9499 MiB
2025/11/27 17:11:14.911, 134.04 W, 98 %, 9499 MiB
2025/11/27 17:11:15.081, 134.04 W, 98 %, 9499 MiB
2025/11/27 17:11:15.249, 134.04 W, 98 %, 9499 MiB
2025/11/27 17:11:15.422, 140.76 W, 98 %, 9499 MiB
2025/11/27 17:11:15.580, 140.76 W, 98 %, 9499 MiB
2025/11/27 17:11:15.738, 140.76 W, 98 %, 9499 MiB
2025/11/27 17:11:15.909, 144.48 W, 98 %, 9499 MiB
2025/11/27 17:11:16.082, 144.48 W, 98 %, 9499 MiB
2025/11/27 17:11:16.237, 144.48 W, 98 %, 9499 MiB
2025/11/27 17:11:16.424, 140.93 W, 98 %, 9499 MiB
2025/11/27 17:11:16.579, 140.93 W, 98 %, 9499 MiB
2025/11/27 17:11:16.749, 140.93 W, 98 %, 9499 MiB
2025/11/27 17:11:16.919, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:11:17.090, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:11:17.244, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:11:17.415, 136.62 W, 99 %, 9499 MiB
2025/11/27 17:11:17.585, 136.62 W, 99 %, 9499 MiB
2025/11/27 17:11:17.756, 136.62 W, 99 %, 9499 MiB
2025/11/27 17:11:17.911, 136.52 W, 99 %, 9499 MiB
2025/11/27 17:11:18.081, 136.52 W, 99 %, 9499 MiB
2025/11/27 17:11:18.249, 136.52 W, 99 %, 9499 MiB
2025/11/27 17:11:18.406, 136.98 W, 98 %, 9499 MiB
2025/11/27 17:11:18.562, 136.98 W, 98 %, 9499 MiB
2025/11/27 17:11:18.733, 136.98 W, 98 %, 9499 MiB
2025/11/27 17:11:18.904, 139.03 W, 98 %, 9499 MiB
2025/11/27 17:11:19.061, 139.03 W, 98 %, 9499 MiB
2025/11/27 17:11:19.231, 139.03 W, 98 %, 9499 MiB
2025/11/27 17:11:19.417, 143.69 W, 100 %, 9499 MiB
2025/11/27 17:11:19.587, 143.69 W, 100 %, 9499 MiB
2025/11/27 17:11:19.759, 143.69 W, 100 %, 9499 MiB
2025/11/27 17:11:19.929, 143.83 W, 100 %, 9499 MiB
2025/11/27 17:11:20.083, 143.83 W, 100 %, 9499 MiB
2025/11/27 17:11:20.253, 143.83 W, 100 %, 9499 MiB
2025/11/27 17:11:20.423, 137.56 W, 99 %, 9499 MiB
2025/11/27 17:11:20.580, 137.56 W, 99 %, 9499 MiB
2025/11/27 17:11:20.750, 137.56 W, 99 %, 9499 MiB
2025/11/27 17:11:20.919, 137.49 W, 99 %, 9499 MiB
2025/11/27 17:11:21.074, 137.49 W, 99 %, 9499 MiB
2025/11/27 17:11:21.229, 137.49 W, 99 %, 9499 MiB
2025/11/27 17:11:21.383, 138.72 W, 100 %, 9499 MiB
2025/11/27 17:11:21.539, 138.72 W, 100 %, 9499 MiB
2025/11/27 17:11:21.693, 138.72 W, 100 %, 9499 MiB
2025/11/27 17:11:21.864, 139.83 W, 100 %, 9499 MiB
2025/11/27 17:11:22.035, 139.83 W, 100 %, 9499 MiB
2025/11/27 17:11:22.207, 139.83 W, 100 %, 9499 MiB
2025/11/27 17:11:22.377, 136.88 W, 98 %, 9499 MiB
2025/11/27 17:11:22.548, 136.88 W, 98 %, 9499 MiB
2025/11/27 17:11:22.717, 136.88 W, 98 %, 9499 MiB
2025/11/27 17:11:22.888, 134.86 W, 98 %, 9499 MiB
2025/11/27 17:11:23.057, 134.86 W, 98 %, 9499 MiB
2025/11/27 17:11:23.244, 134.86 W, 98 %, 9499 MiB
2025/11/27 17:11:23.414, 135.50 W, 100 %, 9499 MiB
2025/11/27 17:11:23.569, 135.50 W, 100 %, 9499 MiB
2025/11/27 17:11:23.739, 135.50 W, 100 %, 9499 MiB
2025/11/27 17:11:23.910, 135.65 W, 100 %, 9499 MiB
2025/11/27 17:11:24.083, 135.65 W, 100 %, 9499 MiB
2025/11/27 17:11:24.253, 135.65 W, 100 %, 9499 MiB
2025/11/27 17:11:24.408, 134.94 W, 98 %, 9499 MiB
2025/11/27 17:11:24.561, 134.94 W, 98 %, 9499 MiB
2025/11/27 17:11:24.732, 134.94 W, 98 %, 9499 MiB
2025/11/27 17:11:24.904, 135.62 W, 98 %, 9499 MiB
2025/11/27 17:11:25.059, 135.62 W, 98 %, 9499 MiB
2025/11/27 17:11:25.215, 135.62 W, 98 %, 9499 MiB
2025/11/27 17:11:25.370, 136.61 W, 99 %, 9499 MiB
2025/11/27 17:11:25.540, 136.61 W, 99 %, 9499 MiB
2025/11/27 17:11:25.711, 136.61 W, 99 %, 9499 MiB
2025/11/27 17:11:25.882, 136.17 W, 99 %, 9499 MiB
2025/11/27 17:11:26.050, 136.17 W, 99 %, 9499 MiB
2025/11/27 17:11:26.221, 136.17 W, 99 %, 9499 MiB
2025/11/27 17:11:26.378, 135.59 W, 99 %, 9499 MiB
2025/11/27 17:11:26.550, 135.59 W, 99 %, 9499 MiB
2025/11/27 17:11:26.720, 135.59 W, 99 %, 9499 MiB
2025/11/27 17:11:26.889, 135.24 W, 99 %, 9499 MiB
2025/11/27 17:11:27.059, 135.24 W, 99 %, 9499 MiB
2025/11/27 17:11:27.213, 135.24 W, 99 %, 9499 MiB
2025/11/27 17:11:27.382, 135.24 W, 98 %, 9499 MiB
2025/11/27 17:11:27.553, 135.24 W, 98 %, 9499 MiB
2025/11/27 17:11:27.708, 135.24 W, 98 %, 9499 MiB
2025/11/27 17:11:27.878, 136.03 W, 98 %, 9499 MiB
2025/11/27 17:11:28.050, 136.03 W, 98 %, 9499 MiB
2025/11/27 17:11:28.220, 136.03 W, 98 %, 9499 MiB
2025/11/27 17:11:28.391, 136.81 W, 99 %, 9499 MiB
2025/11/27 17:11:28.547, 136.81 W, 99 %, 9499 MiB
2025/11/27 17:11:28.717, 136.81 W, 99 %, 9499 MiB
2025/11/27 17:11:28.888, 136.67 W, 99 %, 9499 MiB
2025/11/27 17:11:29.059, 136.67 W, 99 %, 9499 MiB
2025/11/27 17:11:29.231, 136.67 W, 99 %, 9499 MiB
2025/11/27 17:11:29.386, 137.40 W, 100 %, 9499 MiB
2025/11/27 17:11:29.557, 137.40 W, 100 %, 9499 MiB
2025/11/27 17:11:29.711, 137.40 W, 100 %, 9499 MiB
2025/11/27 17:11:29.896, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:11:30.066, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:11:30.236, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:11:30.405, 138.43 W, 100 %, 9499 MiB
2025/11/27 17:11:30.559, 138.43 W, 100 %, 9499 MiB
2025/11/27 17:11:30.730, 138.43 W, 100 %, 9499 MiB
2025/11/27 17:11:30.916, 137.40 W, 100 %, 9499 MiB
2025/11/27 17:11:31.086, 137.40 W, 100 %, 9499 MiB
2025/11/27 17:11:31.255, 137.40 W, 100 %, 9499 MiB
2025/11/27 17:11:31.424, 136.72 W, 100 %, 9499 MiB
2025/11/27 17:11:31.593, 136.72 W, 100 %, 9499 MiB
2025/11/27 17:11:31.748, 136.72 W, 100 %, 9499 MiB
2025/11/27 17:11:31.918, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:11:32.090, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:11:32.259, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:11:32.430, 136.51 W, 100 %, 9499 MiB
2025/11/27 17:11:32.599, 136.51 W, 100 %, 9499 MiB
2025/11/27 17:11:32.769, 136.51 W, 100 %, 9499 MiB
2025/11/27 17:11:32.939, 136.64 W, 100 %, 9499 MiB
2025/11/27 17:11:33.128, 136.64 W, 100 %, 9499 MiB
2025/11/27 17:11:33.298, 136.64 W, 100 %, 9499 MiB
2025/11/27 17:11:33.467, 136.83 W, 99 %, 9499 MiB
2025/11/27 17:11:33.639, 136.83 W, 99 %, 9499 MiB
2025/11/27 17:11:33.809, 136.83 W, 99 %, 9499 MiB
2025/11/27 17:11:33.979, 136.57 W, 99 %, 9499 MiB
2025/11/27 17:11:34.131, 136.57 W, 99 %, 9499 MiB
2025/11/27 17:11:34.300, 136.57 W, 99 %, 9499 MiB
2025/11/27 17:11:34.471, 136.78 W, 100 %, 9499 MiB
2025/11/27 17:11:34.640, 136.78 W, 100 %, 9499 MiB
2025/11/27 17:11:34.811, 137.07 W, 100 %, 9499 MiB
2025/11/27 17:11:34.982, 137.07 W, 100 %, 9499 MiB
2025/11/27 17:11:35.153, 137.07 W, 100 %, 9499 MiB
2025/11/27 17:11:35.321, 136.80 W, 100 %, 9499 MiB
2025/11/27 17:11:35.491, 136.80 W, 100 %, 9499 MiB
2025/11/27 17:11:35.661, 136.80 W, 100 %, 9499 MiB
2025/11/27 17:11:35.832, 136.88 W, 100 %, 9499 MiB
2025/11/27 17:11:35.999, 136.88 W, 100 %, 9499 MiB
2025/11/27 17:11:36.169, 136.88 W, 100 %, 9499 MiB
2025/11/27 17:11:36.340, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:11:36.509, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:11:36.679, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:11:36.851, 136.83 W, 100 %, 9499 MiB
2025/11/27 17:11:37.020, 136.83 W, 100 %, 9499 MiB
2025/11/27 17:11:37.191, 136.83 W, 100 %, 9499 MiB
2025/11/27 17:11:37.361, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:11:37.532, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:11:37.702, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:11:37.871, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:11:38.027, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:11:38.197, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:11:38.367, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:11:38.536, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:11:38.707, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:11:38.876, 137.21 W, 100 %, 9499 MiB
2025/11/27 17:11:39.046, 137.21 W, 100 %, 9499 MiB
2025/11/27 17:11:39.213, 137.21 W, 100 %, 9499 MiB
2025/11/27 17:11:39.382, 137.17 W, 100 %, 9499 MiB
2025/11/27 17:11:39.551, 137.17 W, 100 %, 9499 MiB
2025/11/27 17:11:39.722, 137.17 W, 100 %, 9499 MiB
2025/11/27 17:11:39.892, 137.19 W, 100 %, 9499 MiB
2025/11/27 17:11:40.062, 137.19 W, 100 %, 9499 MiB
2025/11/27 17:11:40.231, 137.19 W, 100 %, 9499 MiB
2025/11/27 17:11:40.401, 137.12 W, 100 %, 9499 MiB
2025/11/27 17:11:40.587, 137.12 W, 100 %, 9499 MiB
2025/11/27 17:11:40.759, 137.12 W, 100 %, 9499 MiB
2025/11/27 17:11:40.928, 136.90 W, 100 %, 9499 MiB
2025/11/27 17:11:41.100, 136.90 W, 100 %, 9499 MiB
2025/11/27 17:11:41.272, 136.90 W, 100 %, 9499 MiB
2025/11/27 17:11:41.442, 136.83 W, 100 %, 9499 MiB
2025/11/27 17:11:41.612, 136.83 W, 100 %, 9499 MiB
2025/11/27 17:11:41.767, 136.83 W, 100 %, 9499 MiB
2025/11/27 17:11:41.924, 136.99 W, 100 %, 9499 MiB
2025/11/27 17:11:42.094, 136.99 W, 100 %, 9499 MiB
2025/11/27 17:11:42.264, 136.99 W, 100 %, 9499 MiB
2025/11/27 17:11:42.434, 137.22 W, 100 %, 9499 MiB
2025/11/27 17:11:42.604, 137.22 W, 100 %, 9499 MiB
2025/11/27 17:11:42.775, 137.22 W, 100 %, 9499 MiB
2025/11/27 17:11:42.945, 136.87 W, 100 %, 9499 MiB
2025/11/27 17:11:43.116, 136.87 W, 100 %, 9499 MiB
2025/11/27 17:11:43.287, 136.87 W, 100 %, 9499 MiB
2025/11/27 17:11:43.457, 135.81 W, 99 %, 9499 MiB
2025/11/27 17:11:43.627, 135.81 W, 99 %, 9499 MiB
2025/11/27 17:11:43.812, 134.99 W, 99 %, 9499 MiB
2025/11/27 17:11:43.981, 134.99 W, 99 %, 9499 MiB
2025/11/27 17:11:44.152, 134.99 W, 99 %, 9499 MiB
2025/11/27 17:11:44.307, 134.99 W, 99 %, 9499 MiB
2025/11/27 17:11:44.477, 135.92 W, 99 %, 9499 MiB
2025/11/27 17:11:44.646, 135.92 W, 99 %, 9499 MiB
2025/11/27 17:11:44.802, 135.92 W, 99 %, 9499 MiB
2025/11/27 17:11:44.971, 137.30 W, 99 %, 9499 MiB
2025/11/27 17:11:45.142, 137.30 W, 99 %, 9499 MiB
2025/11/27 17:11:45.326, 137.10 W, 99 %, 9499 MiB
2025/11/27 17:11:45.495, 137.10 W, 99 %, 9499 MiB
2025/11/27 17:11:45.667, 137.10 W, 99 %, 9499 MiB
2025/11/27 17:11:45.838, 137.17 W, 99 %, 9499 MiB
2025/11/27 17:11:45.994, 137.17 W, 99 %, 9499 MiB
2025/11/27 17:11:46.165, 137.17 W, 99 %, 9499 MiB
2025/11/27 17:11:46.333, 137.45 W, 100 %, 9499 MiB
2025/11/27 17:11:46.505, 137.45 W, 100 %, 9499 MiB
2025/11/27 17:11:46.674, 137.45 W, 100 %, 9499 MiB
2025/11/27 17:11:46.844, 137.22 W, 100 %, 9499 MiB
2025/11/27 17:11:47.013, 137.22 W, 100 %, 9499 MiB
2025/11/27 17:11:47.168, 137.22 W, 100 %, 9499 MiB
2025/11/27 17:11:47.324, 137.20 W, 100 %, 9499 MiB
2025/11/27 17:11:47.492, 137.20 W, 100 %, 9499 MiB
2025/11/27 17:11:47.663, 137.20 W, 100 %, 9499 MiB
2025/11/27 17:11:47.850, 136.98 W, 100 %, 9499 MiB
2025/11/27 17:11:48.020, 136.98 W, 100 %, 9499 MiB
2025/11/27 17:11:48.190, 136.98 W, 100 %, 9499 MiB
2025/11/27 17:11:48.346, 137.16 W, 100 %, 9499 MiB
2025/11/27 17:11:48.515, 137.16 W, 100 %, 9499 MiB
2025/11/27 17:11:48.684, 137.16 W, 100 %, 9499 MiB
2025/11/27 17:11:48.854, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:11:49.025, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:11:49.195, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:11:49.365, 137.25 W, 100 %, 9499 MiB
2025/11/27 17:11:49.537, 137.25 W, 100 %, 9499 MiB
2025/11/27 17:11:49.692, 137.25 W, 100 %, 9499 MiB
2025/11/27 17:11:49.862, 137.03 W, 100 %, 9499 MiB
2025/11/27 17:11:50.033, 137.03 W, 100 %, 9499 MiB
2025/11/27 17:11:50.204, 137.03 W, 100 %, 9499 MiB
2025/11/27 17:11:50.373, 136.63 W, 99 %, 9499 MiB
